,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,calculateMahalanobis,p
11,7.974521648923869,218.69330048866644,18767.65668181348,8.110384501123875,334.71036879187784,364.0982304620487,14.525745697593209,76.48591117965157,4.011718108339787,2.2438464182385305,0.9869986534237525
12,7.119824384264552,156.70499334039215,18730.813653342717,3.60603609050572,282.3440504739606,347.71502726194376,15.9295359088257,79.5007783369744,3.445756223321899,12.236039761388197,0.2003272607536386
13,6.878333335360861,150.1749233951362,27331.36196192776,6.838223470687509,299.41578134685847,379.7618348257725,19.370807181232124,76.5099955279583,4.413974182974902,7.037624116054878,0.6332020585171217
14,7.49623220797336,205.34498215818516,28388.00488673697,5.072557773840631,326.0244107760866,444.6453523327066,13.228311099224529,70.30021264692436,4.777382337225378,3.5577579431536903,0.9380414765842278
15,6.347271760539316,186.73288066057611,41065.23476453935,9.629596276480584,364.4876872467604,516.743281893657,11.53978119153942,75.07161728663777,4.376348290691898,12.061496845953737,0.2098645735743656
16,7.051785800016845,211.04940606054575,30980.600786788866,10.094796011661426,328.8795050320934,315.1412672443021,20.39702184072246,56.65160378979331,4.268428857506186,11.073676386954062,0.2706925969211782
17,9.181560007151536,273.81380665980095,24041.32628006128,6.904989726470096,398.3505168222779,477.9746418621779,13.387340780225545,71.4573622129516,4.503660796179122,13.486178177044094,0.14181261340271312
18,8.975464347533963,279.3571667700924,19460.398131232112,6.204320858892474,324.17140515972113,431.44398999034894,12.88875905430399,63.82123709666397,2.4360855903052734,11.608581915436467,0.23628545421678637
19,7.371050302429531,214.49661045715655,25630.320036999725,4.432669290372123,335.75443859606526,469.9145514792359,12.509163940498697,62.79727715266126,2.5602991476149146,7.25518623580419,0.6105696905569666
20,7.14583789499088,227.435048351156,22305.56741374141,10.33391788821868,330.1235951791381,554.8200864605433,16.33169328269446,45.38281517787093,4.13342264357917,10.143484878998311,0.33899474299068344
21,6.660212026118103,168.28374685651832,30944.363591242687,5.858769130547582,310.93085831787846,523.6712975009444,17.88423519296481,77.0423180517003,3.7497012410996176,5.606122615396196,0.7785996080286364
22,7.17953801423014,215.97785868806776,17107.224225827616,5.607060453087125,326.943977743867,436.2561939726492,14.189062206123708,59.85547582615388,5.459250956028731,5.520382360900708,0.7867936555635643
23,3.902475685915096,196.9032467083208,21167.50009896877,6.996311586298768,335.3830231601818,444.478882506898,16.609033155789916,90.1816758847452,4.528522696326911,8.352993600183316,0.4990012664928619
24,5.400301780729467,140.7390622511396,17266.593421923077,10.056852484033495,328.3582406986835,472.8740732754293,11.256381166909478,56.9319064457562,4.824786389767524,10.091934099672056,0.3430940506832957
25,6.514415093251676,198.7673512594561,21218.702871190195,8.67093691991312,323.5963490101317,413.2904500885347,14.899999566696977,79.84784281372556,5.200885076539757,4.490211068512216,0.8762957636570275
26,3.4450618643852127,207.92626018799376,33424.7686784948,8.782147480773485,384.0070058017212,441.7858756739387,13.80590221127079,30.284597198002704,4.184396969028851,16.924282820263773,0.04991498682551421
27,6.919034272513282,145.76818060217258,13224.935638976958,7.906444720606137,304.0019927974152,298.99066649993244,12.729524720542258,49.536848802021865,4.004871127571583,9.333058182852321,0.4071152540279882
28,7.144368149235518,266.4210180681174,26362.965012309312,7.700063469729127,395.3894903418456,364.48010670373776,10.34895075743782,53.00838135392041,3.9915642477993063,12.306647378977255,0.19656881405992432
29,6.885514511894181,148.15306144508662,15193.41347396722,9.04683270725723,307.01179262256534,563.8047433250861,16.56865556799744,52.67618503420983,6.0381849531835865,16.51312723681733,0.056909147026084295
30,7.181448580829175,209.62560053629045,15196.229987483845,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,8.157960466010707,0.518309446667156
31,9.82548990813439,190.7566182870043,19677.892465552013,6.757540731413941,338.4099930844734,452.8362348772383,16.8990378000164,47.08197118577765,2.857472426051184,7.555744559083358,0.5794594557688384
32,10.43329098280438,117.79122955039698,22326.89204571865,8.161504810728331,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,16.04776918328365,0.06589071865222929
33,7.414148196336244,235.04453448737107,32555.85253707369,6.845952023844903,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,11.364514400452947,0.2515482607750398
34,7.253618013315734,232.2804520235321,14787.206264858174,5.474914831733126,333.51727603481265,383.9817230247576,12.16693714505169,86.08072748444091,5.029166724080735,7.191253286163737,0.6172147094649301
35,5.115817063771218,191.95274297485884,19620.545328612152,6.060712994989327,323.8363839136296,441.7483793248687,10.96648615295345,49.23823132273568,3.9020887676437535,4.782379099093274,0.8528511852881482
36,3.641629777473381,183.9087222618269,24752.072459755404,5.538314133481364,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.464353035155024,11.418756227321651,0.24809328747826287
37,5.618064405909149,304.23591211231667,17281.97516841161,6.101083505101921,322.0697331275791,399.47156628109417,12.2650015775136,81.58899245649904,2.8965469413044738,16.32310137430034,0.06043335870873967
38,7.192443518192053,143.45373131192335,19942.27321818484,5.89075458310612,347.2816948174597,427.1306714819022,22.46989198835695,53.12409421895881,2.90756391519334,11.964567804665279,0.21531418324558937
39,9.267187530763549,198.614394719096,24683.723566029654,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,8.650419491498928,0.4701487455304032
40,7.554051073700629,233.8589956912124,11703.923907047854,4.599387943421727,309.03932035276006,349.3996325323045,18.33889254980602,42.67746528271937,3.510004044590529,10.864742069643228,0.28509428908630297
41,5.331940479018537,194.87406544579957,16658.876503163574,7.993829562375316,316.6751618281669,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,5.492394068809992,0.7894484608576257
42,7.145771545218821,238.68992851166007,28780.340431632725,6.81402870120907,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226,10.40468107329451,0.3187277189784872
43,9.920691058768153,202.8174830014264,9973.934059208535,6.882248306781502,337.35052910963714,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,16.261187304308056,0.06162362607367211
44,4.758439424671477,183.3494541059977,21568.428779035887,4.731348984614181,337.4787408016901,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,7.675858242020251,0.5671127159340412
45,5.702925976824722,216.8504738726152,35606.44017680798,7.1843510891688,319.9350680753148,504.63826042575033,16.140790019197993,77.53618351780308,4.137739016206605,5.509448539382604,0.7878319723333177
46,6.953864225511059,209.6382929790206,10575.18628088936,4.462707246137983,315.60659440039234,391.1843150860056,13.28533391608596,87.39088897956339,3.195710328196264,8.47236393412688,0.4873308507092443
47,10.68296642580598,173.3754983501208,15758.740621388915,5.570783575394459,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,13.173772978939143,0.1548995830589286
48,6.730804615960989,129.89057234567383,34415.853145873094,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,9.060850473708227,0.43167623290188817
49,8.757257397440991,200.19140044205727,21536.22468744541,4.915101054543186,317.88290049783706,404.7177991564453,13.768323306421337,47.93087187711021,3.6261354416122304,5.012182134807288,0.8332450218108114
50,6.974278716019639,168.38843077429533,27492.30730658781,7.046224797696413,299.8204779108216,383.7950199903258,16.18206649367437,75.72943388991457,3.048057223106976,4.3892880488470345,0.8839758992464553
51,7.80963189801941,100.4576150915831,12013.550628764531,5.212314602065352,247.2008260476431,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633,32.12865649187876,0.00018918381436150433
52,6.652488090855707,145.0101719190834,19871.788448305862,4.961066380191502,288.0521917368515,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,10.14526773928059,0.33885355314012766
53,9.14719705533692,211.71414177764132,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,7.411407559949748,0.5943674596512303
54,10.560744636218196,181.89336556155357,21783.65103336337,6.991259996238134,340.39037835517297,456.5564021223438,16.48283536696391,34.2520490783523,3.964686350022129,10.63976581186235,0.30121126755355554
55,7.484254837727466,260.09217257337195,30616.615148853696,9.379133540507624,318.87962189220286,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562564,8.86855975746497,0.44949481015802917
56,8.520806572970303,238.3351124555097,28779.6500110336,8.282808464509609,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,17.120682194536062,0.04685930626189072
57,4.999413810796919,190.28705014936028,24323.865903045946,7.230164126862036,324.8930378422557,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,9.840455001374194,0.3635551415966729
58,6.885317524611183,157.80119355420416,16963.625011737488,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,4.988491596183132,0.835310319945354
59,6.89025362507873,155.05572682593436,20557.240431752216,8.187319049670325,344.0818223777518,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,5.697223235950181,0.76979718630806
60,3.9060783549561697,233.4028350124758,32144.79993361832,6.9948396173050975,348.3594482139767,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,13.361100883435313,0.14693591174969634
61,6.391353623832183,213.0178296827953,20965.478308853573,5.375559891974689,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,11.66741309433413,0.23271483081584166
62,6.924903859093349,229.48569367886049,35729.692708630326,8.810843045016396,384.9437789484208,296.3975472430137,16.92709217980689,65.99403063294896,3.8556022119167,11.648887987590323,0.2338346558081239
63,8.692092012708041,195.1437387840549,24656.23967944457,8.23190033837729,331.9133192503997,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,4.258433593579108,0.8935946234915503
64,8.085759800882219,127.73967382937272,32653.910360267582,6.534237410114922,334.2179621109138,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,8.258496329889049,0.5083206738958457
65,6.203977702278348,212.30661828668616,21815.07414790552,7.873991884545469,332.55267813006617,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,4.054786215872585,0.907769733560289
66,5.058108868565138,238.56938041349943,34873.9345228707,8.983276144386597,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,22.409859234158247,0.007666918159626834
67,6.519880811271775,103.46475866009456,27420.16742458204,8.417305032089528,341.95051342863997,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,10.641402583633912,0.30109172719710386
68,7.410911596721309,211.20052600889707,12830.484133775428,4.502117033961811,326.9615175657507,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,7.475093913390545,0.5877810234653682
69,7.261550522070718,179.88978823788457,24964.777703096523,5.837086492837437,349.26927130145657,501.18278074341,17.287713278296337,50.99300645308109,3.636364182680497,3.851798946527342,0.9208930347337263
70,7.16046723080874,183.0893100379288,6743.346065530401,3.8030364235979857,277.5990986210596,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,15.96072175973385,0.06770636445850164
71,5.704764776213017,116.29932988379586,33223.58152874991,7.050503159576975,297.0781534785211,504.3786809676549,9.001820487566135,48.1470312534892,4.157533407489738,13.585540391834058,0.13785097401327073
72,6.21727313516034,130.94446388846563,19460.38281898756,7.092462955305368,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,11.51608714762215,0.24198408107663116
73,8.679934969964185,242.22866728551904,22984.05095148243,7.518764659399904,329.3319837016585,352.94258812349034,18.70440905927489,69.90790244915216,3.873470298448302,5.641917750663833,0.7751524107579457
74,7.311475719179985,219.30091421337028,14859.46642428366,5.598326765629258,344.4423936728914,425.2135748076129,15.771834366058272,49.35200147780444,4.655916598688822,4.269349799384205,0.8928071761004983
75,6.897322141100197,211.36016672106155,25650.777643120266,6.766009906754591,328.6602060197737,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,5.047655416209303,0.8301343780903211
76,3.514545528745279,158.73207576140192,23029.663613563636,6.821679099461131,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,13.329051283908036,0.14827349646321042
77,3.72250048593372,163.63974692058176,37962.16799126102,6.6845702741913415,326.69401786030267,467.5629728711818,14.567268860188278,50.57797909828098,3.662837731991359,9.93994530638567,0.35536885300699983
78,6.455004797496717,176.68397277687006,24468.048390354597,5.756930038692856,314.7995982838096,477.5813461557029,16.245504341610683,57.72972382844005,2.2934314064128625,7.4045412045328085,0.5950783030683271
79,7.316804753880919,217.5228619622912,31903.399811532247,9.86504750268218,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,10.720202524836102,0.29537623880920805
80,1.844538366498842,233.7643427207269,28689.59577768293,7.724432299963912,323.5398542090012,410.3872638377081,15.611859296305228,54.29944409418921,5.013463351103733,17.394166006148918,0.04288949479090254
81,5.519125656437607,168.72858303956718,12531.60192106475,7.73072294792503,348.00578834209824,443.5703720974922,18.099078103861583,66.59728269387213,3.758995860323916,4.83838455426853,0.8481629139730824
82,7.408985466924612,204.96174981089476,9566.1222701692,6.505923138805981,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,5.516678238246945,0.7871455840995422
83,5.976769618087598,258.9527320159533,27267.981860954154,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,12.863357375232278,0.16888730108312577
84,6.395359131671062,133.8342291043793,23827.275015402887,5.1277468613272,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,17.525515647026037,0.04109493141343956
85,6.209642259708484,195.41772094898116,13116.707711787025,7.879347670859675,339.7899099900113,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,5.985297790361475,0.7413888487727947
86,6.762832521891738,232.0751765558761,27159.38434523353,7.884990657868601,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,4.286539469152914,0.8915616093597835
87,9.91871706385417,199.18125107339057,21470.27830541328,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,4.615896041344041,0.866424945728201
88,10.15544017022192,300.29247579584023,12652.362978658088,6.655126362567496,398.6477857459576,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,23.600998328434518,0.004978757302745107
89,8.721726710620581,206.369682384784,28608.052076372544,6.325442403664851,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736,10.769112847153437,0.29186773004525834
90,7.1237108965499045,197.9797828412593,17153.306163452093,7.659203939381076,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,4.744914460738523,0.8559537115651393
91,6.918959830265895,199.1078855640336,29721.91163035013,6.869690215355936,357.30322096748097,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,5.2018562452573525,0.8163688120545438
92,6.099646705468387,237.9199267632531,20416.84099619073,8.457830699274377,333.57125646909185,291.1048365690676,19.27005426046378,93.13800948154017,3.172789769152877,11.899169581068854,0.21905352694072922
93,9.026787719511631,253.2170741709845,27965.07214592841,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,17.74592586040959,0.0382383233362481
94,6.953371603389549,203.1465467521772,11609.109054527797,5.495737654707861,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,8.996688334318739,0.4375799419223314
95,6.140877556947864,197.87608974936683,26687.87448333394,7.587196417947506,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,8.754814304202982,0.460208027829918
96,7.077874006530455,220.67053960676589,23873.378210133666,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,7.041682518895473,0.6327795221874027
97,5.488314309012512,135.80236170060937,21485.153195191077,8.18741579072919,280.6032866703198,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,11.416784536768862,0.24821824337447884
98,7.205559174588729,120.32761534360888,24627.867560468934,6.202469332114029,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,8.368684055829606,0.4974606394179597
99,9.177869865892433,163.2748282557015,20868.331218998803,7.726040434165082,320.4214321786778,426.9943931689402,10.214274603240654,62.430926156839874,3.1087699879134547,6.730951114877004,0.6651081205614652
100,4.270716194733736,166.83770854028538,24405.25053495276,7.391510138420656,297.2067391683036,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,7.037900844944337,0.6331732470295885
101,7.348844511550613,223.26493973020737,11519.046527356591,8.889558679820604,340.12099048651186,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,7.0677016536158215,0.6300707090103972
102,8.526169869777789,175.61283632174326,11837.12335960845,7.483708837987377,308.39851553828527,474.240482290634,21.84591625254205,52.37220110667482,5.083014141516923,12.514506379337007,0.18583242241266484
103,6.8328445745951,169.04191749811758,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761,14.396243586364099,0.10891175110005125
104,2.612035914817261,188.80412573040883,34798.25258680311,6.79643915408815,323.44913967674745,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,12.822487619552616,0.17080438913703744
105,8.490571562027739,204.12364839335785,22989.79638994664,8.27079293672615,358.84711499708465,435.0008983082295,17.084245654876156,62.42163705791029,3.875556805136775,2.8293131585208005,0.9706792064840861
106,7.143204000366786,213.54193229259064,22539.71161451215,6.957204178586864,334.0411862066902,463.39884709083714,11.623019157977636,69.61584964492826,3.3985925873166565,1.7871382228660553,0.9944039627600104
107,8.858401531200467,254.61751866421665,9624.300462110114,7.954015627092478,348.40819490164074,344.30336252225874,7.935467758332209,78.10854981556727,5.525726338121716,15.683805255326735,0.07378543703593554
108,6.09815652147278,189.995845993418,27776.901051693392,6.4430978778694525,347.9304004157372,245.85963197125264,14.63688225637759,73.42463245501654,3.9773623643299727,6.484856992674444,0.6905805309786197
109,8.41997068212899,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,9.06146580985672,0.4316198210066904
110,9.286155021432371,222.6615513815935,12311.268365978076,7.289866041052649,332.2393594928603,353.74009999706425,14.171762565335484,65.69978665225595,5.239981870081682,7.394641932898886,0.5961033650439658
111,7.875895135481787,226.28478781681216,12710.249451611751,7.303126583151656,346.4032581373675,445.3741474328599,6.063461912529135,63.12804403102223,4.238589203481521,8.626566933270158,0.4724341515205144
112,7.725332908074757,252.26549119785653,36477.73811241909,8.38676100823379,426.5435897565111,339.41132665631415,17.485844248946023,60.48388466227112,3.7248367036447,18.988772818490006,0.025288526710803172
113,3.388090610523891,212.0289444657202,20230.125576951767,8.569781529733312,349.155998712752,353.9129274416658,18.208339671899864,82.38787399017336,2.798600948267049,13.619045508658228,0.13653643111122993
114,6.745306715080959,218.4246370192336,21871.838700042492,7.165509192468924,332.73368789567587,373.05010163921327,16.826619464762302,74.08607997264363,3.9023525898765015,1.8278480956982368,0.9939065391179076
115,6.666826418508443,190.42389854156607,28062.64189204036,9.615147026994794,357.2267094963161,263.7719135045372,13.44522519676093,67.05555840299215,5.6290156360573285,12.189477768454026,0.20283703436560696
116,7.183825723393187,261.85079976925243,14100.968986979937,9.008495193731893,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,11.850582031498408,0.2218644680813595
117,10.111976704648654,240.4321002291383,15331.302691753155,5.392651282023056,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,8.264977291618845,0.507679321708089
118,7.397413298543417,122.54103985982503,8855.114121331366,6.888688939098406,241.60753233585075,489.8516004048256,13.365906195266293,67.42004734059108,3.149157510432673,19.895315247877328,0.01856955707015906
119,7.812804388310308,196.58388603095685,42550.841815771775,7.334647639669251,316.02754956523523,442.5457745482448,14.666917242315606,64.9500614264174,6.204846358828904,14.314566424491856,0.11156724166097853
120,6.877456932576713,136.87921387078754,27433.587294151766,7.091521514260433,307.3970883038859,342.1963466344736,18.403845830232967,81.19341217121226,3.827650071735445,8.091018835836973,0.5250004144998943
121,7.012738115864887,146.9702452251051,16367.45837197548,7.687037185889347,347.47998224714985,468.9450147502269,18.60138073373639,49.56196889416349,4.664350321001553,6.785270662869778,0.6594645195411382
122,6.951903568688689,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,8.88036353886408,0.4483902890036945
123,7.521051678672175,267.05964744893066,26865.37374090525,10.449450309656791,321.5843067939438,505.70937170147926,16.237745770905633,57.03778017043311,2.8807853472938367,13.75739809514232,0.13122052535863227
124,8.550875469289338,231.2487868055436,28918.419953077177,7.822528490547928,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,5.332364517857908,0.8044263671103652
125,10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,16.107581754876108,0.06466870499712507
126,6.981744656346144,252.67046903410036,29368.67418405221,9.90614662722374,433.9522119479901,465.2166206201478,13.221033634237417,84.19860653327541,5.052736766116998,21.8325555039634,0.009425076274042543
127,7.371085073209565,207.71682442123483,24913.83716589005,9.616330436939966,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,5.311361817941842,0.8063654222841855
128,11.180694664461903,228.3008603612537,16600.392746647067,6.094000530523799,333.5102565055564,504.0505391333054,15.035046907486446,110.73929934431216,3.8098416540991424,17.51206513060125,0.04127546890049483
129,6.506487766502467,202.28593794959164,17087.076901837234,6.201982767323312,326.66236831259846,481.77193425228,16.535185927180066,46.20574791071063,3.5487755887477364,3.933492738907076,0.9157350388778598
130,6.643935774662305,151.8896001137799,10909.194592323076,3.749625148300965,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896,18.434782694502683,0.030451533948056886
131,5.033773989751668,155.32147750080298,34971.80748262682,7.121477448104934,320.1154970205283,500.6373261700039,18.31249854193584,63.19330598951376,3.2449484773190638,8.379269858804038,0.49642234705666055
132,6.91260756198984,155.7404952352641,17973.178859011827,4.916302562031351,275.9082278598395,439.6480512193927,18.38071192638193,55.5074684684337,2.6122489531921698,12.830121120865678,0.17044496819901933
133,7.977635990880497,245.89513040867456,32170.06916009624,9.63563608296433,399.5831549217664,473.6624527645498,11.728338195960704,23.81701990494781,3.552129499701653,20.970866690866142,0.012780407180172593
134,6.078335836509272,197.50191189847263,35957.79218259479,8.130472208247298,379.5277062923906,360.06047735582746,20.09841289135693,41.86595951021348,4.20158090550856,11.899802965125636,0.2190170686734476
135,6.242414484103846,191.90872954929208,28149.41179162288,7.130436799595529,319.3067850802741,448.2425267423017,19.370090874546293,60.93948098211983,4.5087050978944845,3.913142405584991,0.9170356314751396
136,6.063354789891076,160.76731128492577,14775.14559575291,7.484103646670236,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.4673369148168574,5.8999934394733895,0.7498841787938426
137,8.129585513966727,177.89896662548156,27834.21769634046,9.00600774687328,334.4385388035782,397.0214275538664,15.936261676600791,81.39075849624524,3.3625371351987914,4.765172575353032,0.8542794812160774
138,9.56240594378952,202.01364260009225,13041.829140394102,5.820655207859319,327.1188240167457,433.38166673218615,14.139065908911675,63.54899265609275,3.7627198370300334,4.512110776238704,0.8745999447657968
139,8.167792632308252,200.91375467195093,27141.36290294348,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,3.1157050428487816,0.959530260505829
140,8.594416135206476,270.0227058523104,15791.675351127244,5.91269062429658,328.6066612119736,672.5569992377071,20.18405147231266,54.96128525342952,3.568991707976406,19.44623636627799,0.021654942002190203
141,7.086599447874466,167.38612732636108,20944.620814413163,4.963124049313229,336.5798839965129,566.3392939723461,11.31880659612483,66.5364585942969,3.679795034755029,6.685175926952436,0.6698592905416808
142,6.825467900630395,187.05170966607412,46140.12684950231,6.137757462086741,352.7021822368813,373.4272354878943,12.606381646809666,58.7522013156628,3.027449578045163,11.524094741472686,0.2414866160765513
143,7.861177700998561,204.274241099894,25145.02412478556,7.923315374812149,338.2138034436881,469.48696124616185,15.993410350862462,86.16729829337078,4.157656628375073,3.061229711483562,0.9618178119614677
144,4.965773559644967,220.84863863404016,21802.74489792894,6.250578031106523,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576,6.2893257325361756,0.7106483827904666
145,6.207432967614718,192.93702709690675,13442.603471136694,5.819022939611381,325.90656176552847,533.7958508176808,14.68753933733609,60.48503329496195,3.549298841293145,4.732901088957969,0.8569427623147472
146,6.978458313727858,157.00128743205116,20067.105328107053,8.071051028920468,342.4715522253758,490.9097122372677,17.32294642996243,71.96926138101614,4.417559791016322,3.7326100358402403,0.9281139860426229
147,9.76925100608684,264.2656542791372,8471.67738143048,8.349709766709022,359.26854259335056,353.196475487524,15.047086914887984,52.645458533937706,4.636556195256859,12.165479181855856,0.20414035598927793
148,9.630665479903348,152.8624334841574,23641.70256530387,6.925706079789448,333.1483176590248,417.167072927369,16.67018391749724,89.99757421954396,4.920091157959163,9.735152844937899,0.3723485767596959
149,5.187471605436375,104.75242498882724,20060.07872720117,6.913910913807519,350.72183775994796,368.815428587841,15.14034848778016,98.65664588216384,3.2032578962619933,14.895745340322575,0.09383976933493854
150,7.633570087677555,199.6529995778644,16312.154973975048,9.900546897053909,358.56628208672083,420.5341718279189,10.539392269728635,100.24270600375714,2.927066766886376,11.256032129264606,0.2585667340401312
151,5.771199049813688,155.05089305064115,24909.44400956197,6.531261269813094,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,8.377847247862466,0.49656182920199043
